Symbol,Price,Type,Strike,"Exp Date",DTE,Bid,Midpoint,Ask,Last,Volume,"Open Int",Vol/OI,IV,Time
ZM,96.39,Call,96.00,02/21/20,3,1.90,1.97,2.05,2.10,730,235,3.11,54.33%,"16:08 ET"
MDLZ,59.66,Put,59.50,02/21/20,3,0.28,0.31,0.34,0.37,3394,1113,3.05,20.88%,"15:39 ET"
TWTR,38.06,Call,38.00,02/21/20,3,0.47,0.48,0.48,0.48,16405,5379,3.05,32.43%,"16:14 ET"
DBI,14.3,Put,15.00,04/17/20,59,1.65,1.78,1.90,1.70,550,181,3.04,57.68%,02/18/20
BBBY,11.78,Put,11.50,02/21/20,3,0.15,0.16,0.18,0.15,2008,660,3.04,63.60%,"16:09 ET"
SPCE,30.3,Call,35.00,04/17/20,59,5.20,5.35,5.50,5.30,6933,2277,3.04,143.11%,"16:13 ET"
TSLA,858.4,Call,1000.00,02/28/20,10,12.10,12.3,12.50,12.30,5188,1711,3.03,93.47%,"16:15 ET"
VALE,12.02,Call,8.00,01/21/22,703,4.40,4.73,5.05,4.55,1070,354,3.02,27.70%,"15:18 ET"
TSLA,858.4,Call,870.00,02/21/20,3,18.85,19.25,19.65,19.30,2714,900,3.02,78.74%,"16:14 ET"
NFLX,387.78,Call,410.00,03/06/20,17,3.35,3.48,3.60,3.55,665,221,3.01,32.80%,"16:11 ET"
TWLO,128.14,Put,121.00,02/21/20,3,0.15,0.16,0.18,0.20,782,261,3,46.03%,"15:11 ET"
MA,341.24,Call,345.00,02/28/20,10,2.68,2.76,2.83,2.68,964,324,2.98,18.66%,"16:14 ET"
AMD,56.89,Put,55.00,02/28/20,10,0.80,0.82,0.83,0.81,1348,456,2.96,43.04%,"16:12 ET"
AMZN,2155.67,Call,2180.00,02/21/20,3,9.35,9.65,9.95,9.68,2524,854,2.96,24.68%,"16:14 ET"
NEE,282.04,Call,200.00,01/21/22,703,87.10,88.5,89.90,87.10,3021,1021,2.96,0.00%,"16:12 ET"
AMD,56.89,Put,57.50,02/28/20,10,1.92,1.94,1.95,1.88,519,176,2.95,41.69%,"16:11 ET"
NFLX,387.78,Put,382.50,02/28/20,10,5.40,5.5,5.60,5.30,505,172,2.94,30.44%,"15:48 ET"
NFLX,387.78,Call,395.00,02/21/20,3,2.18,2.24,2.30,2.25,4936,1691,2.92,35.61%,"16:14 ET"
ZNGA,7.09,Call,7.00,02/21/20,3,0.14,0.15,0.15,0.15,20262,6962,2.91,38.36%,"16:14 ET"
SHAK,75.02,Call,77.00,02/21/20,3,0.60,0.73,0.85,0.65,514,177,2.9,51.75%,"15:58 ET"
AMZN,2155.67,Put,2140.00,02/21/20,3,10.75,11.38,12.00,11.60,1167,402,2.9,23.84%,"16:14 ET"
TSLA,858.4,Put,765.00,02/21/20,3,1.25,1.5,1.75,1.41,1501,520,2.89,80.17%,"16:13 ET"
BBBY,11.78,Put,11.50,02/28/20,10,0.32,0.34,0.36,0.33,683,239,2.86,59.76%,"15:53 ET"
NEM,45.58,Call,47.00,02/21/20,3,0.23,0.25,0.26,0.28,1029,360,2.86,47.45%,"15:37 ET"
GRMN,97.12,Put,85.00,02/21/20,3,0.15,0.2,0.25,0.20,696,244,2.85,94.54%,"16:14 ET"
GOLD,20.58,Call,20.50,02/21/20,3,0.31,0.33,0.34,0.30,1936,680,2.85,34.49%,"16:11 ET"
LYFT,45.1,Call,47.00,02/28/20,10,0.58,0.59,0.60,0.60,1171,416,2.81,43.85%,"16:13 ET"
ROKU,127.15,Call,150.00,03/06/20,17,1.08,1.11,1.13,1.10,1576,563,2.8,64.16%,"16:11 ET"
LULU,259.23,Put,255.00,02/21/20,3,0.82,0.86,0.90,0.80,705,253,2.79,25.19%,"15:58 ET"
SPCE,30.3,Put,26.00,02/21/20,3,0.90,0.93,0.95,0.95,3850,1399,2.75,250.87%,"16:14 ET"
NVDA,296.57,Call,290.00,02/28/20,10,10.45,10.58,10.70,10.60,2143,784,2.73,34.63%,"16:14 ET"
AMD,56.89,Call,56.50,02/21/20,3,1.12,1.13,1.14,1.10,7001,2561,2.73,43.22%,"16:14 ET"
BABA,220.52,Call,230.00,02/28/20,10,1.00,1.02,1.04,1.00,7020,2570,2.73,27.44%,02/18/20
BYND,122.03,Call,121.00,02/21/20,3,3.70,3.8,3.90,3.80,1286,473,2.72,73.92%,"16:14 ET"
TEVA,12.32,Put,11.00,04/17/20,59,0.56,0.61,0.65,0.61,13890,5142,2.7,62.61%,"15:58 ET"
NVDA,296.57,Put,282.50,02/28/20,10,1.91,1.96,2.01,2.01,586,219,2.68,36.20%,"16:13 ET"
MDB,176.9,Call,185.00,02/21/20,3,1.10,1.2,1.30,1.25,1108,415,2.67,62.29%,"16:14 ET"
VSAT,57.95,Put,55.00,03/20/20,31,0.90,0.95,1.00,0.90,504,190,2.65,31.68%,"15:58 ET"
ROKU,127.15,Call,134.00,02/28/20,10,2.55,2.59,2.64,2.51,715,270,2.65,60.51%,"16:05 ET"
TSLA,858.4,Call,840.00,02/21/20,3,32.10,33.05,34.00,33.75,3230,1219,2.65,75.94%,"16:14 ET"
BYND,122.03,Call,126.00,02/21/20,3,1.94,1.97,2.00,1.98,536,203,2.64,80.66%,"16:14 ET"
COST,322.05,Call,320.00,03/06/20,17,7.80,7.93,8.05,8.00,618,234,2.64,24.46%,"15:54 ET"
WORK,27.58,Put,27.00,02/21/20,3,0.40,0.45,0.50,0.50,813,309,2.63,76.68%,"16:14 ET"
NFLX,387.78,Call,390.00,02/21/20,3,3.80,3.88,3.95,3.80,6586,2518,2.62,34.13%,"16:15 ET"
NEM,45.58,Put,43.00,04/17/20,59,0.69,0.72,0.74,0.69,1135,435,2.61,24.25%,"16:02 ET"
ERIC,8.99,Put,10.00,01/15/21,332,1.55,1.7,1.85,1.75,1266,486,2.6,36.41%,"11:05 ET"
ROKU,127.15,Put,128.00,02/21/20,3,3.50,3.55,3.60,3.65,1997,768,2.6,69.77%,"16:12 ET"
AMD,56.89,Call,60.00,02/28/20,10,0.62,0.63,0.63,0.62,6789,2608,2.6,45.21%,"16:14 ET"
KR,29.71,Call,29.50,02/21/20,3,0.42,0.44,0.46,0.39,568,219,2.59,25.12%,"16:04 ET"
NFLX,387.78,Put,385.00,02/21/20,3,3.30,3.4,3.50,3.45,1754,678,2.59,33.90%,"16:13 ET"
AMZN,2155.67,Call,2140.00,02/21/20,3,26.50,28.5,30.50,27.00,1747,676,2.58,22.99%,"16:14 ET"
TLRY,17.1,Call,19.50,02/21/20,3,0.08,0.1,0.11,0.10,901,350,2.57,116.79%,"16:02 ET"
SPCE,30.3,Call,34.00,04/17/20,59,5.30,5.55,5.80,5.30,592,231,2.56,136.81%,"15:54 ET"
ELAN,30.45,Put,31.00,02/21/20,3,0.90,0.95,1.00,0.90,4379,1715,2.55,52.91%,02/18/20
GOOG,1519.67,Call,1525.00,02/21/20,3,7.40,7.65,7.90,7.70,539,213,2.53,18.23%,"16:10 ET"
MMM,158.88,Call,160.00,02/21/20,3,0.83,0.86,0.88,0.78,1018,404,2.52,21.70%,"16:06 ET"
MDB,176.9,Call,190.00,02/21/20,3,0.55,0.6,0.65,0.60,1115,443,2.52,65.18%,"16:14 ET"
ROKU,127.15,Call,146.00,02/28/20,10,0.74,0.77,0.80,0.74,657,264,2.49,66.10%,"14:42 ET"
TSLA,858.4,Call,850.00,02/28/20,10,45.35,47.1,48.85,47.95,1941,778,2.49,76.96%,"16:14 ET"
AMZN,2155.67,Call,2160.00,02/21/20,3,16.15,16.58,17.00,16.40,2133,859,2.48,23.47%,"16:14 ET"
TSLA,858.4,Call,930.00,02/21/20,3,6.40,6.7,7.00,6.50,4022,1630,2.47,90.96%,"16:14 ET"
MRK,82.46,Put,72.50,09/18/20,213,1.70,1.73,1.77,1.69,507,206,2.46,23.42%,"14:29 ET"
ROKU,127.15,Call,132.00,02/21/20,3,1.36,1.4,1.43,1.40,1988,811,2.45,69.61%,"16:14 ET"
WFC,46.99,Call,47.50,02/28/20,10,0.34,0.35,0.36,0.36,643,263,2.44,18.26%,"16:03 ET"
AMZN,2155.67,Put,2145.00,02/21/20,3,12.75,13.38,14.00,13.15,703,288,2.44,23.31%,"16:15 ET"
FB,217.8,Put,217.50,02/21/20,3,1.66,1.69,1.71,1.69,3940,1619,2.43,23.55%,"16:14 ET"
ZM,96.39,Call,95.00,02/28/20,10,3.70,3.85,4.00,3.70,1518,626,2.42,46.26%,"16:12 ET"
BYND,122.03,Call,119.00,02/21/20,3,4.85,4.93,5.00,4.90,1126,467,2.41,72.12%,"16:14 ET"
WMT,119.63,Put,119.00,02/21/20,3,0.46,0.48,0.50,0.53,1591,660,2.41,18.87%,"16:13 ET"
WMT,119.63,Put,118.00,02/21/20,3,0.23,0.25,0.26,0.24,2502,1038,2.41,18.89%,"16:14 ET"
NFLX,387.78,Put,380.00,02/21/20,3,1.75,1.79,1.83,1.80,4594,1904,2.41,34.01%,"16:15 ET"
NVDA,296.57,Call,350.00,03/20/20,31,0.80,0.83,0.85,0.83,523,218,2.4,35.76%,"16:12 ET"
RUN,21.77,Call,23.00,03/20/20,31,0.95,1,1.05,1.00,988,412,2.4,58.61%,"14:19 ET"
WMT,119.63,Call,121.00,02/21/20,3,0.24,0.25,0.26,0.24,4768,1995,2.39,16.62%,"16:14 ET"
NVDA,296.57,Call,300.00,02/21/20,3,2.58,2.67,2.75,2.60,21822,9131,2.39,37.72%,"16:15 ET"
ROKU,127.15,Put,121.00,02/21/20,3,0.93,0.96,0.98,0.99,1118,470,2.38,70.51%,"16:13 ET"
SHOP,536.41,Call,550.00,02/21/20,3,4.10,4.3,4.50,4.20,2584,1087,2.38,48.14%,"16:14 ET"
NVDA,296.57,Call,290.00,02/21/20,3,8.15,8.3,8.45,8.30,10381,4383,2.37,39.45%,"16:14 ET"
TCOM,33.64,Put,28.00,01/15/21,332,2.25,2.33,2.40,2.45,540,229,2.36,42.78%,"10:08 ET"
LK,40.34,Call,41.50,02/21/20,3,0.70,0.75,0.80,0.70,640,271,2.36,80.34%,"16:14 ET"
NFLX,387.78,Call,400.00,02/28/20,10,3.65,3.72,3.80,3.70,2513,1066,2.36,32.18%,"16:14 ET"
AMC,7.04,Call,8.00,02/28/20,10,0.10,0.13,0.15,0.15,600,255,2.35,98.00%,02/18/20
AMD,56.89,Call,58.00,03/27/20,38,3.00,3.03,3.05,3.05,739,314,2.35,47.74%,"15:43 ET"
RMBS,16.31,Call,16.00,02/21/20,3,0.38,0.4,0.42,0.36,4119,1782,2.31,26.78%,"15:37 ET"
VOD,20.2,Call,20.00,02/21/20,3,0.31,0.33,0.35,0.36,4958,2142,2.31,33.71%,"16:13 ET"
AMZN,2155.67,Call,2185.00,02/21/20,3,8.15,8.6,9.05,8.30,607,264,2.3,24.78%,"16:13 ET"
TMUS,99.88,Call,100.00,02/21/20,3,0.91,0.98,1.05,1.05,5710,2485,2.3,30.46%,"16:15 ET"
NVDA,296.57,Call,295.00,03/06/20,17,9.55,9.68,9.80,10.00,530,231,2.29,35.54%,"16:11 ET"
CVX,110.24,Call,125.00,12/18/20,304,1.74,1.83,1.91,1.72,901,393,2.29,14.30%,02/18/20
AMD,56.89,Call,65.00,03/13/20,24,0.65,0.67,0.68,0.67,1032,451,2.29,51.53%,"16:14 ET"
AMD,56.89,Call,58.00,03/06/20,17,2.06,2.08,2.09,2.11,1634,715,2.29,52.70%,"16:10 ET"
ROKU,127.15,Call,133.00,02/21/20,3,1.14,1.16,1.18,1.18,1812,795,2.28,70.37%,"16:14 ET"
NVTA,27.25,Put,30.00,02/21/20,3,3.20,3.35,3.50,3.90,513,226,2.27,219.63%,"12:55 ET"
BBBY,11.78,Call,14.00,04/17/20,59,0.44,0.46,0.49,0.46,1424,630,2.26,61.35%,"15:57 ET"
TSLA,858.4,Call,1320.00,04/17/20,59,12.35,12.98,13.60,13.50,1562,695,2.25,78.49%,"16:13 ET"
ABBV,93.61,Put,93.00,02/21/20,3,0.49,0.56,0.63,0.46,597,266,2.24,21.65%,02/18/20
SHOP,536.41,Call,570.00,02/21/20,3,1.50,1.55,1.60,1.50,1662,741,2.24,55.00%,"16:14 ET"
TSLA,858.4,Call,1200.00,02/28/20,10,3.05,3.38,3.70,3.50,1851,826,2.24,117.97%,"16:14 ET"
EXC,50.38,Call,50.00,07/17/20,150,2.10,2.15,2.20,2.15,1892,848,2.23,13.48%,"16:13 ET"
AMD,56.89,Call,90.00,05/15/20,87,0.33,0.34,0.35,0.35,3414,1533,2.23,54.81%,"16:10 ET"
ROKU,127.15,Put,120.00,02/21/20,3,0.76,0.78,0.79,0.75,7812,3505,2.23,69.45%,"16:14 ET"
AMZN,2155.67,Call,2195.00,02/21/20,3,6.20,6.45,6.70,6.80,505,227,2.22,26.32%,"16:03 ET"
TSLA,858.4,Put,770.00,02/21/20,3,1.55,1.6,1.65,1.55,2649,1206,2.2,78.12%,"16:14 ET"
TSLA,858.4,Put,790.00,02/21/20,3,2.93,3.02,3.10,3.00,3390,1576,2.15,75.07%,"16:14 ET"
FANG,74.56,Put,65.00,02/21/20,3,0.05,0.1,0.15,0.10,504,236,2.14,88.66%,"16:10 ET"
TSLA,858.4,Call,1060.00,02/21/20,3,1.53,1.64,1.75,1.55,628,294,2.14,128.54%,"16:12 ET"
AMZN,2155.67,Call,2150.00,02/21/20,3,20.80,21.4,22.00,20.95,4569,2136,2.14,22.83%,"16:14 ET"
NVDA,296.57,Call,305.00,02/21/20,3,1.26,1.3,1.33,1.28,6314,2949,2.14,38.68%,"16:14 ET"
TSLA,858.4,Put,860.00,02/21/20,3,23.45,23.85,24.25,24.00,540,254,2.13,74.89%,"16:14 ET"
PLUG,4.85,Call,5.00,03/27/20,38,0.47,0.61,0.75,0.62,684,321,2.13,109.14%,"15:54 ET"
MDLZ,59.66,Put,59.00,02/21/20,3,0.14,0.16,0.17,0.17,1850,867,2.13,19.73%,"15:45 ET"
AMZN,2155.67,Call,2220.00,02/21/20,3,3.30,3.47,3.65,3.55,1537,729,2.11,28.28%,"16:12 ET"
AAPL,319,Call,315.00,03/06/20,17,8.75,8.95,9.15,8.75,632,301,2.1,23.37%,"16:09 ET"
GOOGL,1519.44,Call,1525.00,02/21/20,3,7.40,7.7,8.00,7.90,721,343,2.1,18.78%,"16:10 ET"
DIS,139.14,Put,139.00,02/28/20,10,1.47,1.5,1.52,1.53,1090,518,2.1,17.83%,02/18/20
BAC,34.27,Put,35.00,03/13/20,24,1.20,1.21,1.22,1.26,1356,645,2.1,24.74%,02/18/20
AAPL,319,Put,312.50,02/21/20,3,0.86,0.89,0.92,0.91,9911,4712,2.1,27.71%,"16:14 ET"
AAPL,319,Call,325.00,02/28/20,10,2.39,2.42,2.45,2.45,13211,6292,2.1,22.63%,"16:15 ET"
STMP,91.89,Put,22.50,02/21/20,3,0.05,0.23,0.40,0.40,534,255,2.09,0.00%,"15:50 ET"
MDT,112.66,Put,110.00,03/20/20,31,1.34,1.41,1.48,1.49,706,337,2.09,20.71%,"16:14 ET"
TSLA,858.4,Put,810.00,02/21/20,3,5.35,5.68,6.00,5.70,1317,629,2.09,72.75%,"16:14 ET"
NVDA,296.57,Call,295.00,02/21/20,3,4.90,4.95,5.00,5.00,9567,4583,2.09,38.70%,"16:14 ET"
SPCE,30.3,Call,31.00,03/20/20,31,5.60,5.8,6.00,5.70,842,405,2.08,170.78%,"16:14 ET"
SPCE,30.3,Put,25.00,02/21/20,3,0.60,0.68,0.75,0.70,8654,4185,2.07,252.24%,"16:14 ET"
HSBC,35.82,Call,36.00,06/19/20,122,0.78,0.89,1.00,0.90,1057,512,2.06,10.54%,"15:06 ET"
SPWR,9.21,Call,25.00,01/15/21,332,0.10,0.14,0.18,0.17,549,268,2.05,61.69%,"15:33 ET"
GRMN,97.12,Call,110.00,02/21/20,3,0.17,0.19,0.20,0.17,913,446,2.05,84.10%,"16:14 ET"
SQ,82.42,Call,83.00,02/21/20,3,0.87,0.89,0.91,0.89,2326,1134,2.05,38.48%,"16:14 ET"
TSLA,858.4,Call,860.00,02/21/20,3,23.00,23.2,23.40,23.40,3391,1657,2.05,77.64%,"16:14 ET"
WFC,46.99,Put,46.00,02/28/20,10,0.24,0.25,0.26,0.23,1546,757,2.04,19.79%,"15:59 ET"
PLUG,4.85,Call,5.00,03/13/20,24,0.50,0.59,0.68,0.60,560,276,2.03,133.59%,"16:14 ET"
AAPL,319,Put,312.50,02/28/20,10,2.42,2.5,2.57,2.53,2874,1420,2.02,24.94%,"16:14 ET"
CVX,110.24,Put,105.00,12/18/20,304,6.15,6.3,6.45,6.55,500,249,2.01,24.90%,02/18/20
BABA,220.52,Put,242.50,04/03/20,45,23.35,23.48,23.60,23.25,603,300,2.01,26.80%,02/18/20
PBR,14.56,Put,16.00,03/13/20,24,1.50,1.55,1.60,1.53,501,250,2,35.55%,"14:47 ET"
GOOGL,1519.44,Put,1510.00,02/21/20,3,5.60,5.85,6.10,5.00,533,267,2,16.48%,"15:49 ET"
UAA,16.73,Call,17.50,07/17/20,150,1.33,1.35,1.37,1.34,1108,553,2,37.56%,"16:04 ET"
ZM,96.39,Call,105.00,03/20/20,31,3.90,4.2,4.50,4.00,796,399,1.99,63.99%,"16:06 ET"
A,84.79,Call,87.50,02/21/20,3,0.74,0.78,0.83,0.74,1105,555,1.99,56.86%,02/18/20
AAPL,319,Call,320.00,02/28/20,10,4.45,4.5,4.55,4.45,5320,2692,1.98,23.00%,"16:14 ET"
SQ,82.42,Call,84.00,02/21/20,3,0.56,0.57,0.58,0.57,1537,782,1.97,39.65%,"16:14 ET"
NFLX,387.78,Put,370.00,02/28/20,10,2.06,2.09,2.13,2.10,501,255,1.96,32.44%,"16:11 ET"
DIS,139.14,Call,140.00,03/13/20,24,2.21,2.26,2.31,2.21,802,410,1.96,17.75%,02/18/20
DEAC,17.29,Call,25.00,05/15/20,87,1.00,1.08,1.15,1.10,1013,516,1.96,92.58%,"16:14 ET"
CL,76.07,Put,76.00,02/21/20,3,0.41,0.43,0.45,0.39,1093,559,1.96,15.64%,02/18/20
TSLA,858.4,Put,750.00,02/28/20,10,6.30,6.43,6.55,6.40,1319,680,1.94,73.14%,"16:14 ET"
DIS,139.14,Call,140.00,02/28/20,10,1.22,1.24,1.26,1.15,4218,2181,1.93,16.38%,02/18/20
AAPL,319,Call,322.50,02/21/20,3,1.30,1.34,1.38,1.34,12259,6379,1.92,23.48%,"16:14 ET"
TSLA,858.4,Call,890.00,02/21/20,3,11.40,12.4,13.40,13.30,925,485,1.91,82.46%,"16:14 ET"
IQ,25.3,Call,26.00,02/28/20,10,0.90,0.95,1.00,0.92,636,334,1.9,72.84%,"16:08 ET"
SPCE,30.3,Call,25.00,03/06/20,17,7.40,7.65,7.90,7.50,1215,638,1.9,183.62%,"16:12 ET"
LYFT,45.1,Call,46.00,02/28/20,10,0.89,0.91,0.92,0.92,592,314,1.89,43.61%,"16:13 ET"
TLRA,12.87,Call,12.50,03/20/20,31,1.20,1.42,1.65,1.40,609,323,1.89,81.22%,"16:14 ET"
KR,29.71,Call,31.00,03/20/20,31,0.65,0.66,0.67,0.72,645,343,1.88,35.23%,"14:52 ET"
MPC,56.47,Call,58.50,02/21/20,3,0.23,0.26,0.29,0.30,722,387,1.87,48.23%,"13:54 ET"
V,211.2,Call,212.50,02/21/20,3,0.95,0.98,1.00,0.97,3894,2085,1.87,19.83%,"16:14 ET"
MYL,21.28,Call,22.00,02/21/20,3,0.07,0.08,0.09,0.10,504,271,1.86,44.29%,"15:12 ET"
AMD,56.89,Put,55.50,02/28/20,10,0.97,0.99,1.00,0.98,3044,1642,1.85,42.88%,"16:12 ET"
SHOP,536.41,Call,580.00,02/21/20,3,1.10,1.15,1.20,1.15,747,405,1.84,61.58%,"16:14 ET"
TSLA,858.4,Put,800.00,02/21/20,3,4.00,4.13,4.25,4.15,7954,4318,1.84,73.81%,"16:14 ET"
LYFT,45.1,Call,45.00,02/28/20,10,1.33,1.35,1.36,1.35,557,305,1.83,43.27%,"16:15 ET"
ADSK,207.06,Call,210.00,02/21/20,3,0.61,0.64,0.66,0.68,4004,2184,1.83,23.41%,"16:14 ET"
MSFT,187.23,Call,190.00,02/21/20,3,0.58,0.59,0.60,0.60,41363,22625,1.83,23.64%,"16:14 ET"
LRCX,325.34,Call,335.00,02/21/20,3,1.06,1.09,1.12,1.10,764,419,1.82,36.01%,"16:14 ET"
BAC,34.27,Put,31.00,05/15/20,87,0.48,0.49,0.50,0.49,3436,1889,1.82,26.40%,02/18/20
MU,57.75,Call,58.00,03/27/20,38,3.35,3.4,3.45,3.40,573,316,1.81,46.58%,"16:10 ET"
AMD,56.89,Call,55.50,03/06/20,17,3.25,3.3,3.35,3.35,648,359,1.81,53.07%,"16:10 ET"
AAPL,319,Call,315.00,02/28/20,10,7.35,7.43,7.50,7.50,2712,1501,1.81,24.60%,"16:14 ET"
TWTR,38.06,Put,38.00,02/21/20,3,0.42,0.43,0.43,0.43,1242,689,1.8,33.62%,"16:14 ET"
AAPL,319,Put,317.50,02/21/20,3,2.10,2.15,2.20,2.15,13272,7384,1.8,24.84%,"16:14 ET"
NVDA,296.57,Call,300.00,03/06/20,17,7.10,7.23,7.35,7.25,963,538,1.79,34.03%,"16:14 ET"
TSLA,858.4,Put,795.00,02/21/20,3,3.30,3.5,3.70,3.65,1067,597,1.79,75.17%,"16:13 ET"
GRPN,3.05,Call,3.00,02/21/20,3,0.21,0.22,0.22,0.22,5487,3059,1.79,177.26%,"16:15 ET"
AXP,135.6,Call,135.00,02/28/20,10,1.90,1.93,1.96,1.84,750,421,1.78,16.56%,02/18/20
I,3.9,Put,3.50,02/21/20,3,0.15,0.18,0.20,0.20,1363,769,1.77,274.45%,"16:07 ET"
LYFT,45.1,Call,45.50,03/06/20,17,1.45,1.48,1.50,1.50,737,418,1.76,42.91%,"15:35 ET"
ROKU,127.15,Put,125.00,02/21/20,3,2.08,2.12,2.16,2.15,3050,1729,1.76,68.35%,"16:14 ET"
UAL,80.24,Call,80.00,02/21/20,3,1.08,1.1,1.12,1.10,5512,3138,1.76,33.41%,"16:13 ET"
XOM,59.88,Call,60.00,03/06/20,17,1.10,1.13,1.15,1.08,541,309,1.75,21.54%,"16:10 ET"
MDT,112.66,Put,113.00,02/21/20,3,1.01,1.09,1.16,1.10,557,318,1.75,22.81%,"16:14 ET"
KHC,27.33,Call,27.50,03/20/20,31,0.64,0.65,0.65,0.64,3311,1889,1.75,21.97%,"15:58 ET"
BA,338.88,Call,350.00,07/17/20,150,18.65,18.95,19.25,18.90,719,413,1.74,26.01%,02/18/20
AAPL,319,Call,330.00,02/28/20,10,1.20,1.24,1.28,1.24,4200,2418,1.74,22.62%,"16:14 ET"
SPCE,30.3,Call,35.00,03/20/20,31,4.60,4.75,4.90,4.60,6397,3675,1.74,178.01%,"16:14 ET"
ROKU,127.15,Put,123.00,02/21/20,3,1.39,1.43,1.47,1.43,921,531,1.73,68.02%,"16:11 ET"
AAPL,319,Put,315.00,03/13/20,24,5.75,5.85,5.95,6.00,551,321,1.72,24.73%,"15:52 ET"
NFLX,387.78,Call,390.00,02/28/20,10,7.00,7.15,7.30,7.15,659,384,1.72,31.60%,"16:14 ET"
NVDA,296.57,Put,290.00,02/21/20,3,1.53,1.56,1.59,1.60,3312,1930,1.72,38.51%,"16:14 ET"
WORK,27.58,Call,30.00,02/28/20,10,0.35,0.4,0.45,0.40,749,437,1.71,65.91%,"16:04 ET"
TSLA,858.4,Call,940.00,02/21/20,3,5.65,5.73,5.80,5.80,794,464,1.71,94.87%,"16:14 ET"
UBER,40.18,Put,38.50,02/21/20,3,0.09,0.1,0.10,0.11,1438,841,1.71,43.61%,"15:54 ET"
TWTR,38.06,Call,37.00,02/28/20,10,1.41,1.42,1.43,1.43,4025,2358,1.71,31.18%,"16:14 ET"
AMZN,2155.67,Put,2120.00,02/21/20,3,5.40,5.78,6.15,5.95,914,539,1.7,24.18%,"16:14 ET"
CPRI,28.19,Put,27.50,05/15/20,87,1.65,1.7,1.75,1.65,1050,619,1.7,37.67%,02/18/20
AMD,56.89,Call,57.50,04/17/20,59,3.95,4,4.05,4.15,1612,951,1.7,47.67%,"16:02 ET"
ET,12.7,Put,12.00,02/28/20,10,0.09,0.11,0.12,0.12,1825,1076,1.7,45.54%,02/18/20
GRMN,97.12,Call,105.00,02/21/20,3,0.59,0.65,0.70,0.61,1162,686,1.69,83.83%,"16:14 ET"
SHOP,536.41,Call,545.00,02/21/20,3,5.50,5.75,6.00,5.65,613,364,1.68,47.50%,"16:13 ET"
TSLA,858.4,Call,960.00,02/21/20,3,4.00,4.4,4.80,4.70,1505,900,1.67,102.44%,"16:14 ET"
TSLA,858.4,Call,850.00,02/21/20,3,27.70,27.9,28.10,28.00,8296,4956,1.67,76.03%,"16:14 ET"
GRMN,97.12,Call,110.00,04/17/20,59,0.55,0.68,0.81,0.58,604,364,1.66,25.08%,"16:04 ET"
AAPL,319,Call,312.50,02/21/20,3,7.40,7.5,7.60,7.25,3759,2267,1.66,25.00%,"16:12 ET"
WDAY,199.38,Call,200.00,02/21/20,3,1.95,2.03,2.10,2.05,1930,1169,1.65,32.29%,"16:13 ET"
AMD,56.89,Call,56.50,02/28/20,10,1.82,1.84,1.85,1.81,2192,1329,1.65,42.51%,"16:14 ET"
GOLD,20.58,Call,20.50,02/28/20,10,0.46,0.48,0.49,0.47,781,477,1.64,31.19%,"16:04 ET"
LK,40.34,Call,40.00,02/28/20,10,2.55,2.7,2.85,2.50,1558,950,1.64,87.35%,"16:12 ET"
PGNY,35.6,Call,35.00,03/20/20,31,2.95,3.23,3.50,3.20,611,376,1.63,69.81%,"15:57 ET"
AAPL,319,Call,317.50,03/06/20,17,7.40,7.5,7.60,7.60,908,558,1.63,24.33%,"16:14 ET"
AAPL,319,Put,312.50,03/06/20,17,3.85,3.93,4.00,4.00,932,573,1.63,25.28%,"16:10 ET"
AEM,49.58,Call,55.00,05/15/20,87,1.22,1.27,1.31,1.19,1003,614,1.63,30.69%,02/18/20
TSLA,858.4,Call,880.00,02/28/20,10,33.50,35.18,36.85,36.50,619,382,1.62,80.74%,"16:13 ET"
SPCE,30.3,Call,30.00,02/28/20,10,4.90,5.05,5.20,5.00,2392,1479,1.62,244.85%,"16:14 ET"
TSLA,858.4,Put,785.00,02/21/20,3,2.20,2.44,2.67,2.67,764,475,1.61,76.74%,"16:11 ET"
MSFT,187.23,Call,187.50,03/06/20,17,3.55,3.63,3.70,3.65,3296,2052,1.61,22.92%,"16:14 ET"
AMD,56.89,Call,56.00,02/21/20,3,1.42,1.43,1.44,1.48,8975,5662,1.59,47.25%,"16:09 ET"
TSLA,858.4,Call,900.00,02/21/20,3,11.00,11,11.00,11.00,19052,11994,1.59,84.24%,"16:14 ET"
JD,42.32,Call,48.00,04/17/20,59,0.76,0.78,0.80,0.80,502,320,1.57,37.61%,"15:40 ET"
LK,40.34,Call,42.00,02/28/20,10,1.70,1.73,1.75,1.70,519,331,1.57,89.54%,"16:13 ET"
ZNGA,7.09,Put,7.00,03/20/20,31,0.22,0.24,0.26,0.27,699,445,1.57,38.93%,"15:13 ET"
TLRY,17.1,Put,22.50,03/20/20,31,6.25,6.55,6.85,6.70,836,531,1.57,148.20%,"16:10 ET"
NFLX,387.78,Call,405.00,02/21/20,3,0.80,0.82,0.84,0.80,1678,1067,1.57,39.76%,"16:13 ET"
TSLA,858.4,Call,855.00,02/21/20,3,25.20,25.55,25.90,25.40,2531,1613,1.57,76.14%,"16:14 ET"
AAPL,319,Call,327.50,02/28/20,10,1.72,1.74,1.76,1.75,3205,2044,1.57,22.53%,"16:14 ET"
AMD,56.89,Put,55.00,02/21/20,3,0.26,0.27,0.27,0.26,5103,3246,1.57,45.07%,"16:14 ET"
